,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
212,288 KR,288,ANGELO,3,2011-03-15 17:10:00,"C 20100518 C58-1, 2, 3 1515","C 20100518 C58-1, 2, 3 1515",,3,2 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-05-26 00:00:00,,Y,,2011-03-15 17:10:00,288,0.261179183,0.059026645,8068.790122,699.2758349,4963.056001,245.7285373,2.281439193,0.050808194,12.98250795,0.235897139,-4.424266338,0.857447518,24620.74017,706.0292566,2061.252072,38.96177352,414.4343641,29.56126261,1110.346066,35.49869415,425.6390165,53.74834263,4288.269109,63.79549588,238.3864325,0.929334225,94.52943618,3.603171458,92.8029089,4.703544385,0.227516805,0.033563575,2.512750451,0.355166761,-7087.537899,190.4128867,-5568.516425,48.714311,2159.393638,119.7144701,2636.100484,58.31989547,1.979787106,0.159855393,11.24483215,0.258413035,0.107353737,0.037868841,-39.48824754,4.0159748,15.64603567,0.045886311,13332.62488,575.0241574,-19.18937155,0.599943821,0.0311846244366,0.0500884253496,0.171873825889,0.566030816508,0.521305632808
214,292 KR,292,ANGELO,3,2011-03-18 12:15:00,"C 20100525 C60-1, 2, 3 1135","C 20100525 C60-1, 2, 3 1135",,3,4 etched HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2010-06-28 00:00:00,,Y,,2011-03-18 12:15:00,292,0.667682636,0.024167138,5190.669076,978.3882995,5281.899568,289.3008664,0.935349576,0.049655896,15.88655487,0.271262099,-4.65866696,0.761078442,38480.45459,2183.350494,5246.320864,205.0090436,921.986312,59.83198986,1954.743176,201.7688908,85.87085411,4.103663993,5330.217206,419.471427,44.3577581,0.704527246,634.3946329,26.51366207,621.2207049,10.17801962,0.482652354,0.007490176,3.806785348,0.401307421,-5780.776233,41.93608834,-4780.67454,607.264491,1526.388693,184.0278091,1917.23168,61.14079978,1.073955346,0.016164038,16.4309118,1.178022567,0.37383679,0.029580566,-28.2058911,3.097969753,3.720749793,0.024168937,1265.580222,73.91397923,-13.79729217,1.915957609,0.0548999394695,0.127485596995,0.213635105616,0.884665651024,0.0494841866802
215,299 KR,299,ANGELO,3,2011-09-25 11:45:00,"A 20110925 127-1, 2, 3 1145","A 20110925 127-1, 2, 3 1145",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,10/3/11 (approx.),,,,2011-09-25 11:45:00,299,2.137030517,0.143730874,-3178.765094,1652.379243,19127.51836,1062.299352,22.0674299,0.774900164,80.37875046,3.40483669,-3.545884128,0.839349808,63170.05266,4744.51529,20004.40866,1033.936402,2621.106754,233.1411873,7856.626038,9.739848984,44995.6895,286.8847359,18128.59761,546.8033986,771.9949127,51.93991938,2476.938117,244.1135884,2367.522345,50.44832873,3.686595832,0.431301418,36.01101934,2.604039266,-164834.7597,11591.24556,-129613.4589,4407.98236,28194.21344,1255.867754,36787.35422,1679.54937,22.94366541,1.099303327,82.15852915,1.3889638,1.139300163,0.164765182,-22.56471288,9.209481332,43.96091382,3.977746369,95870.57758,10511.19564,-9.063882382,1.81295446,0.22065727059,0.486107130438,0.726594192209,1.45227951065,3.74853958338
217,301 KR,301,ANGELO,3,2011-10-02 11:05:00,"A 20111002 128-1, 2, 3 1105","A 20111002 A128-1, 2, 3 1105",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2007-10-24 00:00:00,,,,2011-10-02 11:05:00,301,0.372068023,0.025677584,737.6554812,1246.118708,6718.464492,309.7253957,5.422160674,0.171228458,22.19021933,0.666996194,0.692247859,1.006800388,22796.71316,783.8063072,5954.050213,562.2371436,845.6199406,4.755818079,1904.585604,97.07424391,10439.12408,46.17828952,6402.258146,78.28296615,272.8689112,16.30454704,720.5405648,42.77731035,717.1270604,31.00181465,1.535642358,0.014980353,40.24819304,1.651758081,-61133.93479,4201.436372,-48712.16115,1062.576703,13410.96876,467.6406915,16695.65541,1320.037028,6.00465201,0.666146777,24.98437548,0.892339563,0.492495252,0.152046967,2.16e-14,3.535419373,5.026237414,0.290993006,22881.84275,1827.970492,0.215777906,0.98694844,0.0534912389811,0.144683420176,0.256602506492,0.524096435548,0.894680051525
218,303 KR,303,ANGELO,3,2011-10-03 11:10:00,"A 20111003 A129-1, 2/3 1110","A 20111003 A129-1, 2/3 1110",,2,2 square unleached HDPE vials,regular,James DeWolf,2007-10-24 00:00:00,,,,2011-10-03 11:10:00,303,-0.0155564065,0.0434467189,2570.569649,976.958500141,1566.4230875,385.071509422,0.6067978465,0.136529734123,5.5020876505,1.28821055035,0.6123731055,0.715106462463,3689.9234475,104.125464454,975.92854755,59.4179704579,99.20409019,3.23732650736,640.62914745,30.0412325439,247.9602492,10.5253823931,1215.6546075,32.5772303597,67.226466445,3.32926544681,70.079616975,3.19972733452,76.88416685,3.15173896014,0.2669876985,0.0185164071419,2.8208516325,0.22401624813,-11388.06483,279.248833853,-9217.3762355,7.10593779512,4055.1443145,210.075621739,4941.154305,257.011200691,0.446989992,0.0228135407092,4.673328232,0.13633724215,0.1449859,0.0194524293621,2.16e-14,3.95665504882,3.874787074,0.097467612369,1434.4890765,88.0215045042,1.0707936145,0.57036538737,0.0179923899207,0.0237150637055,0.0487234366686,0.084831340058,0.0560885228912
220,305 KR,305,ANGELO,3,2011-10-05 13:40:00,"A 20111005 A130-1, 2 1340","A 20111005 130-1, 2 1340",,2,2 square unleached HDPE vials,regular,James DeWolf,2007-10-24 00:00:00,,,,2011-10-05 13:40:00,305,0.022528831,0.030765403,3027.328214,1110.39999,881.751921,58.64357988,0.286089443,0.03108146,3.311553564,0.024562676,0.479248517,1.583866303,18493.52511,2107.427171,1590.833466,172.2027049,118.8228339,20.87686364,542.871817,24.48805053,181.056157,13.87521214,772.1588544,57.95576792,36.35356803,0.180043651,129.4126761,1.990505347,121.5562519,2.174198233,0.159054061,0.001801435,2.027859627,0.274905277,-9119.682175,298.3223683,-7789.518215,160.77898,2721.550203,141.5610391,3422.360906,76.22397479,0.218069351,0.00287581,3.423494958,0.108327948,0.086596471,0.008288275,2.16e-14,1.867521926,1.573500551,0.007329923,449.8643755,55.37209967,0.478650039,0.777228087,0.0152468264164,0.0386572532238,0.0309481268844,0.425166142279,0.0175896970821
222,307 KR,307,ANGELO,3,2011-10-06 11:00:00,"A 20111006 A131-1, 2 1100","A 20111006 A131-1, 2 1100",,2,2 square unleached HDPE vials,regular,James DeWolf,2007-10-24 00:00:00,,,,2011-10-06 11:00:00,307,0.076284246,0.020351274,2556.139936,1146.129802,1555.466855,121.7544426,0.296055003,0.019415715,6.116110954,0.107337664,0.372748847,1.485252651,47031.13429,4744.550518,3869.647582,41.47558244,110.0970688,6.63522741,1069.133143,35.04849115,150.6018369,10.48606846,1368.929933,41.92006332,61.03847768,4.050090841,283.7077165,19.71194245,280.7193371,8.87003582,0.302616646,0.050440175,2.537698105,0.18339943,-9347.501093,846.7388575,-7327.487094,546.9095771,4366.609616,29.15402698,5374.094083,513.863455,0.20217894,0.004412882,6.069622106,0.302776864,0.074167564,0.046442918,0.0,5.774394441,3.683973992,0.173689469,487.8185598,48.25477096,1.62056928,0.694776047,0.0300271388877,0.0940324362426,0.0548667117146,1.08124577733,0.0190737056882
224,309 KR,309,ANGELO,3,2011-10-10 16:40:00,"A 20111010 A132-1, 2, 3 1640","A 20111010 A132-1, 2, 3 1640",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2007-10-24 00:00:00,,,,2011-10-10 16:40:00,309,0.04189911,0.037363667,3101.215081,544.9923246,1008.583734,60.15443547,0.233875445,0.020675085,2.282624293,0.103174578,0.266249176,0.808480332,1626.139269,38.43747068,635.262061,14.47591585,106.0818643,9.846209215,671.9057009,38.50669873,149.4827763,7.323833268,869.3043663,40.61318871,20.280547,1.157805458,109.160108,2.275929358,102.4755722,1.836374603,0.122174215,0.026168211,2.92407755,0.0,-7222.29129,453.7547611,-6073.977334,231.1985238,2093.139221,49.87572929,2649.421154,27.17489199,0.173999601,0.058656616,2.035478908,0.008922894,0.183704676,0.012718214,2.16e-14,8.505964835,1.700333604,0.032935129,-95.56317423,52.51669728,2.611549291,1.791908143,0.0188708075626,0.0154368680823,0.0348417190013,0.0373849417943,-0.00373652011239
226,311 KR,311,ANGELO,3,2011-11-06 13:30:00,"A 20111106 A133-1, 2, 3 1330","A 20111106 A133-1, 2, 3 1350",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2007-11-13 00:00:00,,,,2011-11-06 13:30:00,311,0.646707237,0.07961641,2817.187669,610.7876106,9984.054213,353.9505636,0.725671299,0.045179268,53.94172774,1.784749144,0.159749506,0.782838355,27932.07038,814.0814743,8027.099499,393.4903598,549.6259255,11.72632589,3711.561909,32.70394363,1781.20727,5.122338232,9688.938915,100.2702483,109.5788334,0.085862401,534.6293735,0.108669672,557.523526,33.63077546,0.490435864,0.031667328,7.760705482,0.286149639,-15968.1525,298.0639778,-11602.80585,238.399171,5222.398095,207.6885549,6073.211007,7.504363479,0.707763492,0.007338275,58.62285698,1.564714741,1.166215097,0.059304033,0.0,4.289176431,10.2063749,0.136668403,2840.093072,326.2576656,1.396801057,1.638889043,0.104241071995,0.195058517826,0.388332671713,0.642158298036,0.111047639115
228,313 KR,313,ANGELO,3,2011-11-19 10:35:00,"A 20111119 A134-1, 2, 3 1035","A 20111119 A134-1, 2, 3 1035",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2007-11-30 00:00:00,,,,2011-11-19 10:35:00,313,0.410560546,0.051553911,1786.926627,833.0491046,3619.845029,83.73124367,0.514202878,0.034492467,24.31092549,1.073943684,0.256889048,0.673451398,97665.34506,6930.591154,9943.189864,1070.474954,199.5540979,15.82077862,1715.932655,888.8834356,3085.697881,638.5639122,4022.318468,17.53684435,450.4424278,1.501849267,167.8461166,12.42381615,168.4264776,6.769465814,0.334516598,0.037356069,4.048420542,0.263660914,-21322.25964,932.3229963,-17287.24149,755.9646631,8183.949411,108.9244865,9798.100697,542.0860341,0.57988386,0.085034739,29.95859655,4.207946739,0.111495002,0.000143,0.0,6.021286667,13.07911862,0.980476307,3629.613487,222.904923,-0.132932249,2.536947746,0.048192826582,0.241619513695,0.161214524197,2.24532628293,0.141917887342
230,315 KR,315,ANGELO,3,2011-11-22 14:10:00,"A 20111122 A135-1, 2, 3 1410","A 20111122 A135-1, 2, 3 1410",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2007-11-30 00:00:00,,,,2011-11-22 14:10:00,315,0.058373779,0.073375883,2481.437823,1200.898906,1508.473448,129.4672672,0.218951953,0.007724477,7.982414696,0.22314326,0.385333572,1.092143479,8386.637947,1013.274813,2030.880218,100.262476,482.0849409,88.73860688,2644.975899,221.4799258,1296.0252,400.570712,1729.07698,0.888910204,140.2646328,9.615103425,230.9517033,21.74507739,222.7055369,9.251170172,0.147437233,0.022280904,2.445667454,0.378430959,-9972.598477,1375.876818,-7839.823414,437.7370611,3816.96205,72.49897671,4812.936804,436.3765705,0.234858477,0.033716398,11.12509198,1.212912087,0.158979631,0.012575313,2.16e-14,7.492235168,4.538280009,1.092505272,1433.345224,1482.469744,1.561088858,0.50412118,0.0742854706114,0.0493503892974,0.0693014053584,0.192808806402,0.0560437982584
232,317 KR,317,ANGELO,3,2011-11-25 12:30:00,"A 20111125 A136-1, 2, 3 1230","A 20111125 A136-1, 2, 3 1230",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2008-01-22 00:00:00,,,,2011-11-25 12:30:00,317,0.033824144,0.094005397,1950.477141,544.2153317,1138.72353,245.8497788,0.283094756,0.061449107,0.815186203,0.824834303,0.513778097,0.85581331,4310.240909,410.8852935,770.075983,45.97326218,131.6004563,8.53621069,761.8409551,113.892631,423.2298833,71.87205396,1423.471482,275.3973321,83.85245458,8.1317735,112.7800444,3.753550656,100.8482829,2.555332585,0.199699349,0.018583222,6.057452688,0.332290299,-8439.114538,2003.204185,-5937.307523,936.7117061,1841.391127,177.6004581,2296.913484,342.5598446,0.333499006,0.085084322,4.277826442,1.189953179,0.185280327,0.04229878,-2.16e-14,5.290717559,2.621331466,0.080629157,548.0264978,90.32166022,3.558870212,2.340597994,0.0213966841445,0.0187128463869,0.0570527369986,0.0990924384979,0.021427836064
234,319 KR,319,ANGELO,3,2011-12-15 10:20:00,"A 20111215 A137-1, 2, 3 1020","A 20111215 A137-1, 2, 3 1020",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2008-01-22 00:00:00,,,,2011-12-15 10:20:00,319,0.120355529,0.00671751,1935.36807,589.2453336,1827.913933,124.6176072,1.038055176,0.090904093,8.005360226,0.217227048,1.830805233,0.875095657,13229.54258,379.4185805,2262.350737,14.430622,373.3889547,11.02216631,2016.831512,70.70993182,1233.729434,34.40318778,1947.153601,31.04121526,172.8873822,0.095468691,373.2338479,23.9148928,370.6072596,0.589025816,0.601820829,0.013178918,2.498793773,0.160522968,-20529.5854,847.068081,-16490.99881,767.08255,6645.16858,339.4071709,8360.572917,164.2648856,0.911734572,0.042492578,11.77122371,0.469254011,0.05883133,0.029580566,-2.16e-14,1.176788529,8.293204791,0.112128017,4325.770767,178.0979298,1.62373879,1.197906812,0.0566437214303,0.0549751229091,0.0780419163281,0.304147183914,0.16913763699
236,321 KR,321,ANGELO,3,2011-12-31 12:15:00,"A 20111231 A138-1, 2, 3 1215","A 20111231 A138-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2008-01-22 00:00:00,,,,2011-12-31 12:15:00,321,0.482723793,0.064472201,1866.234187,102.841834,927.8813636,11.13556526,0.735388952,0.015403066,1.197136968,0.092400646,2.177200355,0.932827844,8195.412403,276.392944,1728.340141,49.29783109,1367.104553,46.41723715,2766.427532,15.56442833,480.8262866,24.05229884,1126.76707,40.13046926,92.63680111,0.373357846,914.9579429,1.222354909,965.190376,62.07292645,0.464919122,0.022375717,3.600946484,0.011632099,-9743.554901,49.28176263,-7610.174583,362.2718998,3824.251873,14.82370042,4760.23724,1.457828187,0.635435944,0.045467554,5.797919064,0.013233956,0.639245709,0.130897577,0.0,0.350792084,7.297823333,0.091723095,740.9291571,27.24279773,-1.350560697,0.064872175,0.07769650045,0.0419986654263,0.0451608241656,0.188412531145,0.0289703300426
238,323 KR,323,ANGELO,3,2012-01-19 11:30:00,"A 20120119 A139-1, 2, 3 1130","A 20120119 A139-1, 2, 3 1130",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2008-01-22 00:00:00,,,,2012-01-19 11:30:00,323,0.594080317,0.069957505,1658.72342,604.5598047,861.4712907,75.98111407,1.325399877,0.089359198,0.26878848,0.19662899,0.899111669,0.975199129,6365.667925,157.6767952,2111.968632,68.9508345,1904.285998,74.68229441,2272.512506,133.1609456,1894.874642,171.3641805,1031.958659,40.20111113,85.15359366,5.663353258,1618.050199,34.90065037,1550.973951,147.732872,0.561116491,0.052336422,3.517271009,0.481568905,-27239.3829,1438.595887,-22070.57681,912.3537681,4742.824222,416.7428817,6203.691393,172.0074828,1.258758239,0.105611659,5.265597014,0.028222413,0.119282333,0.004144137,-2.16e-14,1.875845805,8.114200782,0.29497989,1752.056975,151.8092859,1.692479773,1.390047301,0.0638246499873,0.0513208377576,0.0413609030527,0.146346705596,0.0685054277225
239,327 KR,327,ANGELO,3,2012-01-21 11:30:00,"A 20120121 A141-1, 2, 3 1130","A 20120121 A141-1, 2, 3 1130",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2008-01-22 00:00:00,,,,2012-01-21 11:30:00,327,1.645890691,1.211793806,277.7119685,11.49438473,7309.278643,8211.372333,1.280890235,0.971769803,98.54431863,121.9872932,1.185963011,1.95980316,117021.914,1943.444294,12630.00103,520.8138402,490.8759257,5.921768635,1209.517623,30.58387235,278.0548752,2.164640345,2875.955737,320.8475421,25.74121478,0.004478235,901.9020273,11.12219425,893.0204876,54.39049568,0.305835402,0.046404724,3.294092273,0.313556484,-14571.20723,64.40808525,-11155.23963,1298.338818,1221.753799,6.074552682,1364.097127,26.03290218,1.17066757,0.68488064,72.98876325,60.65741584,0.566711401,0.183389167,52.41283905,0.499432798,5.241296986,0.130787548,2588.339295,223.9761941,-3.045525793,3.189135952,0.0339699072008,0.306909025029,0.115268305939,2.69033380286,0.101204066435
241,329 KR,329,ANGELO,3,2011-03-23 14:15:00,"A 20110323 A107-1, 2, 3 1415","A 20110323 A107-1, 2, 3 1415",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-03-23 14:15:00,329,0.53209025,0.05193402,149.9318363,9.576486828,4597.242087,96.6979823,0.737105872,0.03811145,16.46173946,0.297823464,1.002153213,2.481831033,28510.45172,1249.138091,4592.876033,345.7096974,500.2638789,10.8698772,2115.222266,16.19207753,49.3757677,0.721546782,4417.779179,38.81564256,36.88231228,0.146289001,339.9313617,15.02647213,335.8563559,1.419443541,0.381736569,0.035485965,2.940064042,0.437795846,-6690.391561,432.1008346,-5691.534211,185.4546167,1869.89892,5.887437748,2207.686884,63.10426532,0.824058439,0.058660522,17.99557872,0.367620702,0.320778983,0.05501675,52.41283905,5.835634415,4.512451753,0.123094163,871.280155,61.04554842,-5.675077331,4.546004354,0.0594070749517,0.111606887602,0.177064589494,0.655455285043,0.0340670540605
243,331 KR,331,ANGELO,3,2011-03-24 12:05:00,"A 20110324 A108-1, 2, 3 1205 SNOW MELT","A 20110324 A108-1, 2, 3 1205 SNOW MELT",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-03-24 12:05:00,331,0.232622996,0.016229381,82.78849544,10.15510687,1644.136186,34.88471513,0.41418955,0.020210618,6.720559417,0.046982516,0.818343415,2.265511713,21848.80885,648.0877085,2649.562096,173.6727738,466.9677283,4.825735986,1310.741924,32.78189193,52.08309202,4.890483741,1556.375259,3.753600599,15.19656878,0.295563493,205.0413413,3.916393563,204.581328,1.483963702,0.226833572,0.010918758,2.19495748,0.437795846,-4712.241443,4.489411147,-3726.808293,35.2129019,814.1841489,5.35282365,936.0762267,12.54428571,0.492914654,0.10132272,7.309940215,0.096662172,0.34883904,0.068770938,52.41283905,0.517269683,2.514287086,0.442754318,827.2236366,0.957711363,-5.610700363,0.64376968,0.0368128423065,0.0643843589328,0.0623795203807,0.502304115462,0.0323444441911
245,333 KR,333,ANGELO,3,2011-03-25 12:20:00,"A 20110326 A109-1, 2, 3 1220 SNOW MELT","A 20110326 A109-1, 2, 3 1220 SNOW MELT",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-03-25 12:20:00,333,1.332945182,0.039491495,388.3231761,2.210458603,4124.506371,63.5269023,1.157689356,0.013209082,20.7934018,0.145886577,0.634533617,1.802748508,102026.0737,1784.779926,12576.0496,288.3186159,1962.240777,12.28514266,3903.782302,13.13578364,113.8046049,3.607733908,4140.669184,157.2246796,44.29167314,1.155384562,1410.89191,29.79851499,1403.809274,23.54985875,0.626283873,0.043675034,4.429332214,0.508789767,-7588.802697,368.7303022,-6038.895163,51.8333916,1048.033886,7.397722573,1220.324107,16.32160877,1.271557221,0.072373371,23.42157522,0.949877094,0.230701108,0.100864042,52.41283905,4.123293395,6.284176654,0.031927549,2465.73566,262.1649347,-0.950798296,3.540733239,0.109639677843,0.30559800528,0.165958020895,2.34557943436,0.096410264306
247,335 KR,335,ANGELO,3,2011-03-26 11:35:00,"A 20110326 A110-1, 2, 3 1135","A 20110326 A110-1, 2, 3 1135",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-03-26 11:35:00,335,0.230076792,0.058425773,118.9759911,6.475343436,1488.331167,17.13635129,0.357930214,0.002381966,7.972795435,0.21608253,0.450723818,1.496646169,31830.2986,999.0725218,3979.116034,427.9111751,985.966557,43.74553614,7176.801184,8.530409298,36.2203738,0.881890511,1463.882379,15.95280255,11.62604638,0.191071349,172.4176792,3.745259583,175.2006713,4.709971749,0.163872138,0.005459379,2.33256742,0.088742401,-6878.902831,295.0640535,-5630.751624,149.6157076,1266.073406,0.862065232,1468.123693,18.47825605,0.354775624,0.051804097,8.672062026,0.468849591,0.496895155,0.061893844,52.41283905,11.55830189,2.248214738,0.04654498,816.0573088,59.01041177,-0.708146648,0.307028617,0.201564049653,0.0966925196262,0.0586724057503,0.731778564814,0.0319078407741
249,337 KR,337,ANGELO,3,2011-03-27 10:40:00,"A 20110327 A111-1, 2, 3 1040","A 20110327 A111-1, 2, 3 1040",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-03-27 10:40:00,337,0.209316573,0.034081701,132.0827259,6.676885249,1976.511987,18.6051814,0.287959896,0.010899297,10.09898478,0.296897396,0.26691402,1.369125405,37396.46425,1446.651469,4737.341336,121.5982059,137.2075676,3.777588258,712.1024302,5.557849493,54.7637533,1.122406105,1893.171098,47.1759348,15.98098709,0.51051876,117.9124368,5.536865765,121.7868374,1.742044346,0.209120577,0.061418017,2.287482897,0.106490881,-7008.564103,184.5846334,-6192.979431,60.9104952,2556.999939,19.36639568,2986.040106,2.501200405,0.351873208,0.065516947,11.3243308,0.3988266,0.170863029,0.020631281,52.41283905,7.209074609,1.647865387,0.030773541,861.56156,32.57928834,0.039616596,2.748401325,0.0199997528034,0.115117394465,0.0758782976078,0.859744713107,0.033687056996
251,339 KR,339,ANGELO,3,2011-04-08 13:50:00,"A 20110408 A112-1, 2, 3 1350","A 20110408 A112-1, 2, 3 1350",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-04-08 13:50:00,339,1.949847587,0.206654122,449.1446837,59.19478111,20686.66121,17603.19446,8.651411865,0.176842904,99.83177337,73.39607383,-0.009810284,2.183473136,216311.7522,16829.13077,30526.56559,2346.422778,1782.884648,45.48535495,2249.442963,19.26930493,36509.2752,322.8520988,9397.467226,117.1294005,331.0548312,9.795392114,912.9668681,5.686797305,871.3299773,21.4852136,0.965474976,0.030026586,12.01398394,0.491041286,-80064.92135,643.5620761,-67494.12695,936.9135934,13563.3082,42.18105228,16342.32144,58.51022376,8.843797988,0.286446185,61.73814692,9.020026791,1.33953589,0.093986948,52.41283905,5.255935632,13.348509,0.47775922,52963.62909,1554.211625,-5.564966499,0.851756807,0.0631767303373,0.741795543837,0.376650486418,4.97300718308,2.07087789742
252,340 KR,340,ANGELO,3,2011-04-12 13:55:00,"A 20110412 A113-1, 2, 3 1355","A 20110412 A113-1, 2, 3 1355",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-04-12 13:55:00,340,0.151486455,0.020557216,158.0190366,10.13560283,1863.298293,71.85027293,2.592974828,0.015302325,9.178249708,0.128846926,0.020488147,1.247248895,19300.58504,62.86806999,3767.827262,229.6324863,269.5034828,1.644048974,1393.274399,20.62998371,1014.938099,3.768077637,1928.08691,42.22800674,69.13495862,0.156738216,193.8483148,1.961225702,194.6138764,1.548483863,0.308882454,0.061418017,2.197048256,0.053245441,-19252.17339,154.2362141,-15063.57386,74.62005167,3859.589943,14.35438852,4582.14836,32.43903791,2.504855974,0.0091419,12.30073665,1.336525782,0.579004031,0.068770938,52.41283905,2.464463031,4.367260613,0.34274031,10531.52916,681.1807582,-3.889126242,3.862618079,0.0391308081331,0.0915582024666,0.0772777233528,0.44372045007,0.411782790156
253,342 KR,342,ANGELO,3,2011-04-15 14:10:00,"A 20110415 A114-1, 2, 3 1410","A 20110415 A114-1, 2, 3 1410",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-04-15 14:10:00,342,-0.0052031,0.068163402,118.7698581,7.255505295,1179.525383,48.22658864,1.290736918,0.009744405,4.657738629,0.030745457,0.081085009,0.853004309,6291.76842,8.027349024,2045.371176,134.7531687,179.7159608,1.894114676,919.137112,1.622347781,737.6658979,7.135295951,1244.287694,1.535563881,44.14113299,0.314969176,159.5608617,0.931392901,161.2221874,5.548733842,0.300127081,0.021837517,2.495234195,0.260311043,-12880.18981,266.3118692,-10474.73105,94.24537566,3122.016219,10.11757179,3665.509254,10.2855486,1.30194115,0.09675177,5.670435477,0.05632284,0.331577938,0.05501675,52.41283905,2.758771644,2.697895584,0.29619533,5532.618388,579.0476821,-0.755337004,3.758624515,0.0258144253591,0.0497025195768,0.0498710507755,0.144647755976,0.216325378971
255,344 KR,344,ANGELO,3,2011-04-18 12:45:00,"A 20110418 A115-1, 2, 3 1245","A 20110418 A115-1, 2, 3 1245",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-04-18 12:45:00,344,0.305034849,0.036245618,150.4117475,3.965822787,4038.277904,131.7050999,2.274694934,0.036812196,14.20048187,0.237690783,0.14168187,0.726927424,10490.87335,3652.380819,3193.747095,338.1438897,405.4905357,5.506765982,1111.709741,0.79547375,1804.346247,1.362921698,3770.575179,53.91535406,87.26725709,1.816670558,310.8620927,13.14399835,309.944559,2.967927404,0.475953203,0.045039879,3.860056184,0.313556484,-21772.24063,532.1648208,-18239.82961,181.4794713,6001.445932,52.88001691,6919.567728,97.5978607,2.136216789,0.067802422,15.94436621,0.243558229,0.190161006,0.006877094,52.41283905,7.194210538,5.926436874,0.086550583,10371.82663,483.0285669,-1.325699463,4.169646695,0.0312229239309,0.0776080544085,0.151124653174,0.241185178316,0.405538421233
